,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,train,ExterQual_Num,ExterCond_Num,BsmtCond_Num,BsmtQual_Num,HeatingQC_Num,KitchenQual_Num,FireplaceQu_Num,GarageQual_Num,GarageCond_Num,PoolQC_Num,BsmtExposure_Num,BsmtFinType1_Num,BsmtFinType2_Num,Functional_Num,GarageFinish_Num,PavedDrive_Num,LotShape_Num,YearsOld,YearSinceRemodel,YearSinceGarageBlt,YrSold-Month,BsmtBath,Bath,Basement,BsmtScore,TotalSF,SF_score,add_TotalBaths,add_TotRmsAbvGrdWBath,add_SFPerRm,add_GarageSpacious,add_PorchSF,add_OutdoorSF,add_YardSF,add_NormalSale_bi,add_Cond1_2_NearRlrd_bi,add_Cond1_2_NearPosFtr_bi,add_Cond1_2_NearBusyRd_bi,add_HasPool_bi,add_HasDeck_bi,add_HasPorch_bi,add_MasVnrStoneBrick_bi,add_HasFinishedBasement_bi,HasSecondFloor,OverallQual_exp,YearsOld_log,YearSinceGarageBlt_log,YearSinceRemodel_log,SF_score_log,TotalSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,TotalBsmtSF_log,GrLivArea_log,outlier,Basement_FireplaceQu,Basement_Basement,Neighborhood_FireplaceQu,Neighborhood_Basement,OverallQual_FireplaceQu,OverallQual_Basement,OverallQual_Neighborhood,OverallQual_OverallQual,TotalBsmtSF_log_TotalBsmtSF_log,LotArea_TotalBsmtSF_log,LotArea_LotArea,Basement_TotalBsmtSF_log,Basement_LotArea,OverallQual_TotalBsmtSF_log,OverallQual_LotArea,TotalSF_log_TotalBsmtSF_log,TotalSF_log_LotArea,TotalSF_log_Basement,TotalSF_log_OverallQual,TotalSF_log_TotalSF_log,SF_score_TotalBsmtSF_log,SF_score_LotArea,SF_score_Basement,SF_score_OverallQual,SF_score_TotalSF_log,SF_score_SF_score,YearSinceRemodel_log_TotalBsmtSF_log,YearSinceRemodel_log_LotArea,YearSinceRemodel_log_Basement,YearSinceRemodel_log_OverallQual,YearSinceRemodel_log_TotalSF_log,YearSinceRemodel_log_SF_score,YearSinceRemodel_log_YearSinceRemodel_log
443,444,s120,RL,53.0,3922,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,Ex,1,SBrkr,1258,0,0,1258,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,3.0,648.0,TA,TA,Y,144,16,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2007,New,Partial,1,4,3,3,5,5,4,4,3,3,0,3,1,1,7,3,2,0,1,0,0,2007-6,0.0,2.0,1,110.64013202768739,2516.0,2201.5,2.0,8.0,157.25,0,16,2664,2504,0,0,0,0,1,1,1,1,0,0,32.11545195869231,1.551444713932051,1.3132616875182228,1.3132616875182228,7.698581777007873,7.831902381330959,7.140229786666604,1.3132616875182228,1.3132616875182228,7.140229786666604,7.140229786666604,0,1_Gd,0.0001,Blmngtn_Gd,Blmngtn_1,7_Gd,0.0007000000000000001,7_Blmngtn,0.004900000000000001,0.0050982881406401006,2.8003981223306416,1538.2084,0.0007140229786666603,0.3922,0.004998160850666623,2.7454,0.005592158266944441,3.071672113958002,0.0007831902381330959,0.005482331666931671,0.006133869491069754,1.5719215875346528,863.4283,0.22015,1.5410500000000003,1.7241933092500106,484.660225,0.0009376990218905664,0.515061233844647,0.0001313261687518223,0.0009192831812627561,0.0010285337337784682,0.28911456050713674,0.00017246562599032103
444,445,s60,RL,70.0,8750,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642.0,Unf,0.0,273.0,915.0,GasA,Ex,1,SBrkr,933,975,0,1908,4,1,Gd,8,Typ,1,TA,Attchd,Unf,2.0,493.0,TA,TA,Y,144,133,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m7,y2008,WD,Normal,1,4,4,3,4,5,4,3,3,3,0,1,6,1,7,1,2,0,14,13,14,2008-7,1.0,2.5,1,109.17616360826703,2823.0,2594.25,3.5,11.5,165.91304347826087,0,133,7817,7540,1,0,0,0,1,1,1,0,1,1,32.11545195869231,2.874596978199212,2.874596978199212,2.8165028409204367,7.8624849884679735,7.946871700031949,6.842382577296387,6.8862438399635115,1.3132616875182228,6.822979526751199,7.5557577406155,0,1_TA,0.0001,CollgCr_TA,CollgCr_1,7_TA,0.0007000000000000001,7_CollgCr,0.004900000000000001,0.004655304962246603,5.9701070859072995,7656.25,0.00068229795267512,0.875,0.00477608566872584,6.125000000000001,0.0054221342911036485,6.953512737527955,0.0007946871700031949,0.005562810190022365,0.006315276981676868,1.7700514637274298,2269.96875,0.259425,1.8159750000000001,2.061617190780788,673.0133062499999,0.001921694122063673,2.4644399858053823,0.00028165028409204366,0.001971551988644306,0.0022382386719570204,0.7306712495057842,0.000793268825291289
445,446,s20,RL,73.0,9855,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1436.0,1436.0,GasA,Fa,1,SBrkr,1689,0,0,1689,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,No_miscFeature,0,m11,y2009,COD,Normal,1,3,3,3,3,2,3,4,3,3,0,1,1,1,7,1,2,0,53,53,53,2009-11,0.0,1.0,1,76.33828530382976,3125.0,2766.0,1.0,8.0,211.125,0,0,8166,8166,1,0,0,0,1,0,0,0,0,0,19.085536923187668,4.038096589601075,4.038096589601075,4.038096589601075,7.926500890698226,8.048378705044884,7.434090966531635,1.3132616875182228,1.3132616875182228,7.272202735811385,7.434090966531635,0,1_Gd,0.0001,Edwards_Gd,Edwards_1,6_Gd,0.0006,6_Edwards,0.0036,0.0052884932630742594,7.1667557961421196,9712.102499999999,0.0007272202735811385,0.9855,0.004363321641486831,5.912999999999999,0.00585294416376735,7.931677213821733,0.0008048378705044885,0.00482902722302693,0.006477639977981997,2.011491276725429,2725.893,0.2766,1.6596,2.226181549815415,765.0756,0.0029365857066367563,3.9795441890518592,0.0004038096589601075,0.0024228579537606447,0.003250013060065966,1.1169375166836573,0.0016306224066947833
446,447,s20,RL,137.0,16492,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,Gable,CompShg,BrkFace,Plywood,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247.0,Rec,713.0,557.0,1517.0,GasA,Ex,1,SBrkr,1888,0,0,1888,2,1,Gd,6,Mod,1,Gd,Attchd,Fin,2.0,578.0,TA,TA,Y,0,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2010,WD,Normal,1,4,3,3,3,5,4,4,3,3,0,1,5,3,4,3,2,1,44,8,44,2010-6,0.0,2.5,1,88.57056345504294,3405.0,3025.75,2.5,8.5,222.11764705882354,0,0,14604,14604,1,0,1,0,1,0,0,0,1,0,19.085536923187668,3.865314591310325,3.865314591310325,2.4611501717344746,8.016142398559138,8.13409162918903,7.545240838857334,1.3132616875182228,1.3132616875182228,7.3269380560564334,7.545240838857334,0,1_Gd,0.0001,NAmes_Gd,NAmes_1,6_Gd,0.0006,6_NAmes,0.0036,0.005368402127728804,12.08358624204827,27198.606399999997,0.0007326938056056434,1.6492,0.00439616283363386,9.895199999999999,0.005959798550935517,13.414743914858546,0.0008134091629189029,0.004880454977513417,0.006616344663204303,2.2169482823112756,4990.0669,0.302575,1.81545,2.4611727747018706,915.5163062500001,0.0018032694854951152,4.058928863224495,0.0002461150171734475,0.0014766901030406848,0.002001922101008253,0.7446825132125587,0.0006057260167828634
447,448,s60,RL,109.23872147387078,11214,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,GasA,Gd,1,SBrkr,956,930,0,1886,4,1,Gd,10,Typ,1,TA,Attchd,Fin,2.0,431.0,TA,TA,Y,89,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m7,y2006,WD,Normal,1,4,3,3,4,4,4,3,3,3,0,1,1,1,7,3,2,1,8,7,8,2006-7,0.0,2.5,1,85.45324096596335,2816.0,2583.5,2.5,12.5,150.88,0,0,10258,10169,1,0,0,0,1,1,0,0,0,1,32.11545195869231,2.4611501717344746,2.4611501717344746,2.3719508656009087,7.858338555058103,7.944392258880986,6.86663978496643,6.839174767279409,1.3132616875182228,6.839174767279409,7.544183039709935,0,1_TA,0.0001,Gilbert_TA,Gilbert_1,7_TA,0.0007000000000000001,7_Gilbert,0.004900000000000001,0.004677431149739135,7.669450584027129,12575.3796,0.0006839174767279409,1.1214,0.004787422337095586,7.849800000000001,0.005433308707830871,8.908841479109139,0.0007944392258880987,0.005561074581216691,0.006311336836296814,1.7669008011266354,2897.1369,0.25835,1.8084500000000003,2.052433740081903,667.447225,0.0016222186509244286,2.659905700684859,0.00023719508656009088,0.0016603656059206364,0.0018843708095125913,0.6127935061279948,0.00056261509088249
448,449,s50,RM,50.0,8600,Pave,No_alley,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,1,SBrkr,780,596,0,1376,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2006,WD,Normal,1,3,3,3,3,3,3,4,3,3,0,1,1,1,7,1,0,0,69,69,69,2006-6,0.0,2.0,1,69.9360390733167,2156.0,1961.0,2.0,9.0,152.88888888888889,0,0,7820,7820,1,0,0,0,1,0,0,0,0,1,19.085536923187668,4.286592822368686,4.286592822368686,4.286592822368686,7.583104145998954,7.677733067092704,6.664049621371856,6.396460014666384,1.3132616875182228,6.664049621371856,7.2296346137085425,0,1_Gd,0.0001,IDOTRR_Gd,IDOTRR_1,6_Gd,0.0006,6_IDOTRR,0.0036,0.0044409557356106365,5.731082674379795,7396.0,0.0006664049621371856,0.86,0.003998429772823113,5.16,0.005116479413875331,6.6028504376997255,0.0007677733067092704,0.004606639840255622,0.005894758504952874,1.3068201307510208,1686.46,0.1961,1.1765999999999999,1.5056034544568793,384.5521,0.002856606727488135,3.6864698272370697,0.0004286592822368686,0.0025719556934212114,0.00329113154574623,0.8406008524664993,0.0018374878024782736
449,450,s50,RM,50.0,6000,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331.0,Unf,0.0,318.0,649.0,GasA,Ex,1,SBrkr,679,504,0,1183,2,1,TA,6,Typ,0,No_fireplace,Detchd,Unf,1.0,308.0,TA,TA,Y,0,176,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2007,WD,Normal,1,3,4,3,3,5,3,0,3,3,0,1,5,1,7,1,2,0,59,5,26,2007-6,0.0,1.5,1,81.22163262770059,1832.0,1669.75,1.5,7.5,157.73333333333332,0,176,5321,5145,1,0,0,0,1,0,1,0,1,1,3.481689070338065,4.138652981350261,3.3917624062153626,2.1654221804855953,7.422653567276941,7.515191118137217,6.526082302780294,6.2299267304215595,1.3132616875182228,6.481145614791518,7.078947030154905,0,1_No_fireplace,0.0001,OldTown_No_fireplace,OldTown_1,3_No_fireplace,0.0003,3_OldTown,0.0009,0.0042005248480131326,3.888687368874911,3600.0,0.0006481145614791519,0.6,0.0019443436844374553,1.7999999999999998,0.004870704795963519,4.50911467088233,0.0007515191118137217,0.0022545573354411648,0.005647809754212851,1.082189289029814,1001.8500000000001,0.166975,0.5009250000000001,1.254849036950962,278.80650625000004,0.0014034416469226505,1.2992533082913573,0.00021654221804855956,0.0006496266541456786,0.001627356153780267,0.36157136858658234,0.000468905321973899
450,451,s30,RM,70.0,5684,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,1,FuseA,813,0,0,813,2,1,Gd,5,Typ,0,No_fireplace,Detchd,Unf,1.0,270.0,Fa,Fa,N,0,113,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2006,WD,Normal,1,3,3,3,3,5,4,0,2,2,0,1,1,1,7,1,0,0,76,1,74,2006-6,0.0,1.0,1,70.37058384302667,1626.0,1422.75,1.0,6.0,135.5,0,113,4871,4758,1,0,0,0,1,0,1,0,0,0,19.085536923187668,4.378498942534048,4.353090517065425,1.551444713932051,7.262956935445582,7.396162445629349,6.705294215112415,1.3132616875182228,1.3132616875182228,6.705294215112415,6.705294215112415,0,1_No_fireplace,0.0001,OldTown_No_fireplace,OldTown_1,6_No_fireplace,0.0006,6_OldTown,0.0036,0.004496097051122003,3.8112892318698974,3230.7856000000006,0.0006705294215112416,0.5684,0.004023176529067449,3.4104,0.0049593445260710176,4.203978734095722,0.0007396162445629349,0.00443769746737761,0.005470321892213792,0.9539957344551189,808.6911,0.14227499999999998,0.8536499999999999,1.0522890119519157,202.42175625,0.001040289326539532,0.8818411753989779,0.00015514447139320511,0.0009308668283592306,0.0011474737129654406,0.22073179667468254,0.00024069807003877038
451,452,s20,RL,62.0,70761,Pave,No_alley,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,0.0,878.0,1533.0,GasA,TA,1,SBrkr,1533,0,0,1533,2,1,Gd,5,Typ,2,TA,Attchd,Unf,2.0,576.0,TA,TA,Y,200,54,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m12,y2006,WD,Normal,1,3,3,3,4,3,4,3,3,3,0,4,5,1,7,1,2,1,31,31,31,2006-12,1.0,2.0,1,115.23596709247937,3066.0,2682.75,3.0,8.0,191.625,0,54,69228,68974,1,0,0,0,1,1,1,0,1,0,32.11545195869231,3.547266402060136,3.547266402060136,3.547266402060136,7.89598270359572,8.029341071493866,7.337404435800867,1.3132616875182228,1.3132616875182228,7.337404435800867,7.337404435800867,0,1_TA,0.0001,ClearCr_TA,ClearCr_1,7_TA,0.0007000000000000001,7_ClearCr,0.004900000000000001,0.005383750385451023,51.920207528170515,500711.9121,0.0007337404435800867,7.0761,0.005136183105060607,49.532700000000006,0.005891452279453717,56.81642035599775,0.0008029341071493866,0.0056205387500457065,0.006447031804237826,1.9684421750144774,18983.407275,0.268275,1.8779250000000003,2.154071475955017,719.71475625,0.002602772823344342,25.10081178761773,0.0003547266402060136,0.0024830864814420956,0.0028482211813591726,0.9516428940126831,0.0012583098927184664
452,453,s60,RL,103.94345828292734,9303,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,0.0,130.0,872.0,GasA,Ex,1,SBrkr,888,868,0,1756,3,1,TA,7,Typ,0,No_fireplace,Attchd,Fin,2.0,422.0,TA,TA,Y,144,122,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m7,y2007,WD,Normal,1,4,3,3,5,5,3,0,3,3,0,1,5,1,7,3,2,1,11,10,11,2007-7,1.0,2.5,1,121.24249758918334,2628.0,2410.0,3.5,10.5,167.23809523809524,0,122,8415,8149,1,0,0,0,1,1,1,1,1,1,19.085536923187668,2.6890903828778803,2.6890903828778803,2.6187293832937852,7.788923693036379,7.87539225093701,6.793150255149416,6.770466300412567,1.3132616875182228,6.7750444431270465,7.472909008077164,0,1_No_fireplace,0.0001,Timber_No_fireplace,Timber_1,6_No_fireplace,0.0006,6_Timber,0.0036,0.004590122720634668,6.302823845441092,8654.5809,0.0006775044443127047,0.9303,0.0040650266658762285,5.581799999999999,0.0053356132507156595,7.3264774110466995,0.0007875392250937009,0.0047252353505622055,0.006202180310611869,1.6327857107936183,2242.023,0.24100000000000002,1.446,1.8979695324758192,580.8100000000001,0.0017742007956338078,2.4362039452782085,0.0002618729383293785,0.001571237629976271,0.0020623521092492927,0.6311137813738023,0.0006857743582926248
453,454,s60,FV,75.0,9000,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,1,SBrkr,786,804,0,1590,3,1,Gd,6,Typ,0,No_fireplace,Attchd,RFn,2.0,676.0,TA,TA,Y,0,30,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2009,WD,Normal,1,4,3,3,4,5,4,0,3,3,0,1,1,1,7,2,2,0,1,1,1,2009-6,0.0,2.5,1,83.06363711882055,2358.0,2166.0,2.5,8.5,187.05882352941177,1,30,8214,8184,1,0,0,0,1,0,1,0,0,1,53.598150033144236,1.551444713932051,1.551444713932051,1.551444713932051,7.68235261406445,7.767144718614511,6.671676276581852,6.694213336621289,1.3132616875182228,6.64861956351398,7.373825107110867,0,1_No_fireplace,0.0001,Somerst_No_fireplace,Somerst_1,8_No_fireplace,0.0008,8_Somerst,0.0064,0.004420414210034082,5.983757607162582,8100.0,0.000664861956351398,0.9,0.005318895650811184,7.2,0.005164079032882472,6.99043024675306,0.000776714471861451,0.006213715774891608,0.006032853707990128,1.440090997457128,1949.4,0.21660000000000001,1.7328000000000001,1.6823635460519029,469.1556,0.0010314965676758985,1.396300242538846,0.00015514447139320511,0.001241155771145641,0.001205029561603973,0.33604292503768224,0.00024069807003877038
454,455,s90,RL,63.0,9297,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,122.0,1728.0,GasA,TA,1,SBrkr,1728,0,0,1728,4,2,TA,8,Typ,0,No_fireplace,Detchd,Unf,2.0,560.0,TA,TA,Y,0,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m7,y2006,WD,Family,1,3,3,3,3,3,3,0,3,3,0,1,5,1,7,1,2,0,30,30,30,2006-7,2.0,2.0,1,105.99639652561753,3456.0,3024.0,4.0,12.0,144.0,0,0,7569,7569,0,0,0,0,1,0,0,0,1,0,11.182493960703473,3.5180401777565384,3.5180401777565384,3.5180401777565384,8.015564572523799,8.148942443300003,7.456869421059196,1.3132616875182228,1.3132616875182228,7.456869421059196,7.456869421059196,0,1_No_fireplace,0.0001,Mitchel_No_fireplace,Mitchel_1,5_No_fireplace,0.0005,5_Mitchel,0.0025000000000000005,0.005560490156272769,6.932651500758734,8643.4209,0.0007456869421059195,0.9297,0.003728434710529598,4.6485,0.00607655997194152,7.576071789536012,0.0008148942443300003,0.004074471221650002,0.006640526294421622,2.2549573129283007,2811.4127999999996,0.3024,1.512,2.4642401948539208,914.4576,0.002623356622357039,3.270721953260254,0.0003518040177756539,0.0017590200888782694,0.0028668306921754943,1.0638553497535772,0.001237660669230926
455,456,s20,RL,80.0,9600,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,1,SBrkr,1242,0,0,1242,3,1,TA,6,Typ,1,TA,Attchd,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m9,y2007,WD,Normal,1,3,3,3,3,2,3,3,3,3,0,1,5,1,7,1,2,0,34,34,34,2007-9,0.0,1.5,1,95.83563127510986,2484.0,2173.5,1.5,7.5,165.6,0,0,8358,8358,1,0,0,0,1,0,0,1,1,0,32.11545195869231,3.6301449060506736,3.6301449060506736,3.6301449060506736,7.685803323469702,7.819121216671639,7.127467575732385,1.3132616875182228,1.3132616875182228,7.127467575732385,7.127467575732385,0,1_TA,0.0001,NWAmes_TA,NWAmes_1,7_TA,0.0007000000000000001,7_NWAmes,0.004900000000000001,0.005080079404311649,6.84236887270309,9216.0,0.0007127467575732385,0.96,0.00498922730301267,6.720000000000001,0.005573053294254826,7.506356368004774,0.0007819121216671639,0.005473384851670148,0.0061138656601004565,1.549155077585434,2086.56,0.21735,1.5214500000000002,1.6994859964435807,472.41022499999997,0.0025873740113086263,3.484939109808647,0.0003630144906050674,0.002541101434235472,0.0028384543054493297,0.7890119953301139,0.0013177952038925655
456,457,s70,RM,34.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Fa,0,SBrkr,624,720,0,1344,4,1,TA,7,Typ,0,No_fireplace,Detchd,Unf,3.0,513.0,Fa,Fa,Y,0,0,96,0,0,0,No_pool,No_fence,No_miscFeature,0,m5,y2008,COD,Abnorml,1,3,3,3,3,2,3,0,2,2,0,1,1,1,7,1,2,0,92,92,92,2008-5,0.0,1.0,1,67.5963923222322,1968.0,1812.0,1.0,8.0,168.0,0,96,3947,3851,0,0,0,0,1,0,1,0,0,1,11.182493960703473,4.56140931290476,4.56140931290476,4.56140931290476,7.504236415975427,7.586660665843888,6.4420914700044385,6.584402203164812,1.3132616875182228,6.4420914700044385,7.206168279889354,0,1_No_fireplace,0.0001,OldTown_No_fireplace,OldTown_1,5_No_fireplace,0.0005,5_OldTown,0.0025000000000000005,0.004150054250790394,2.9446800109390288,2089.4041,0.0006442091470004438,0.4571,0.0032210457350022193,2.2855000000000003,0.00488739619612511,3.467862590357241,0.0007586660665843888,0.003793330332921944,0.005755742005866282,1.1673069743648041,828.2652,0.1812,0.9060000000000001,1.3747029126509125,328.3344,0.0029385016025862557,2.085020196928766,0.000456140931290476,0.00228070465645238,0.0034605864615028536,0.8265273674983425,0.0020806454919854275
457,458,s20,RL,55.42470164395049,53227,Pave,No_alley,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116.0,Unf,0.0,248.0,1364.0,GasA,Ex,1,SBrkr,1663,0,0,1663,2,1,Gd,6,Min1,2,Gd,Attchd,Fin,2.0,529.0,TA,TA,Y,224,137,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m3,y2008,WD,Normal,1,3,3,3,4,5,4,4,3,3,0,4,4,1,6,3,2,1,54,14,54,2008-3,1.0,1.0,1,118.78387791627728,3027.0,2686.0,2.0,8.0,207.875,0,137,51564,51203,1,0,0,0,1,1,1,0,1,0,6.38905609893065,4.0555739661109,4.0555739661109,2.874596978199212,7.89719173916672,8.016554927118975,7.418611871365671,1.3132616875182228,1.3132616875182228,7.220899142639187,7.418611871365671,0,1_Gd,0.0001,ClearCr_Gd,ClearCr_1,4_Gd,0.0004,4_ClearCr,0.0016,0.005214138442816734,38.4346798665256,283311.3529,0.0007220899142639187,5.3227,0.0028883596570556747,21.2908,0.005788673460015334,42.66971691057616,0.0008016554927118974,0.0032066219708475896,0.00642651528995155,1.9395335097128854,14296.7722,0.2686,1.0744,2.1532466534241563,721.4596,0.0020757174855311885,15.300617335860943,0.00028745969781992115,0.0011498387912796846,0.0023044364569064202,0.7721167483443082,0.0008263307787072039
458,459,s70,RM,85.12161784885386,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,1,SBrkr,833,833,0,1666,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1.0,228.0,TA,TA,Y,192,63,0,0,0,0,No_pool,MnPrv,No_miscFeature,0,m6,y2008,WD,Normal,1,3,4,3,3,2,4,4,3,3,0,1,1,1,7,1,2,0,83,12,83,2008-6,0.0,1.0,1,66.97347492834166,2254.0,2107.0,1.0,8.0,208.25,0,63,4267,4012,1,0,0,0,1,1,1,0,0,1,53.598150033144236,4.462664724631348,4.462664724631348,2.7548244825834693,7.6547835864692555,7.722109972456635,6.729487432983319,6.729487432983319,1.3132616875182228,6.38303064632966,7.420410197664556,0,1_Gd,0.0001,OldTown_Gd,OldTown_1,8_Gd,0.0008,8_OldTown,0.0064,0.004074308023198364,3.2553456296281267,2601.0,0.000638303064632966,0.51,0.005106424517063728,4.08,0.004929046460851859,3.938276085952884,0.0007722109972456635,0.006177687977965308,0.005963098242671422,1.3449045571816594,1074.57,0.2107,1.6856,1.6270485711966132,443.9449,0.0017584129097589533,1.4049604861175693,0.0002754824482583469,0.0022038595860667753,0.00212730576093255,0.580441518480337,0.0007589057929841278
